



春晚,#genre#
滨州公共,http://home.oxtv.top:5066/udp/239.21.1.119:5002
滨州好生新闻,http://home.oxtv.top:5066/udp/239.21.1.238:5002
滨州新闻,http://home.oxtv.top:5066/udp/239.21.1.118:5002
东营公共,http://home.oxtv.top:5066/udp/239.21.1.82:5002
东营新闻,http://home.oxtv.top:5066/udp/239.21.1.81:5002
德州公共,http://home.oxtv.top:5066/udp/239.21.1.76:5002
德州新闻,http://home.oxtv.top:5066/udp/239.21.1.75:5002
烟台公共,http://home.oxtv.top:5066/udp/239.21.1.117:5002
烟台经济,http://home.oxtv.top:5066/udp/239.21.1.205:5002
烟台新闻,http://home.oxtv.top:5066/udp/239.21.1.116:5002
烟台影视,http://home.oxtv.top:5066/udp/239.21.1.204:5002
安丘新闻,http://home.oxtv.top:5066/udp/239.21.2.13:5002
昌乐新闻,http://home.oxtv.top:5066/udp/239.21.1.245:5002
昌邑新闻,http://home.oxtv.top:5066/udp/239.21.2.27:5002
菏泽,http://home.oxtv.top:5066/udp/239.21.1.103:5002
菏泽2,http://home.oxtv.top:5066/udp/239.21.2.18:5002
茌平综合,http://home.oxtv.top:5066/udp/239.21.1.219:5002
单县综合,http://home.oxtv.top:5066/udp/239.21.2.21:5002
定陶,http://home.oxtv.top:5066/udp/239.21.1.244:5002
东明,http://home.oxtv.top:5066/udp/239.21.1.246:5002
东平新闻,http://home.oxtv.top:5066/udp/239.21.1.216:5002
冠县综合,http://home.oxtv.top:5066/udp/239.21.1.250:5002
桓台,http://home.oxtv.top:5066/udp/239.21.1.105:5002
惠民综合,http://home.oxtv.top:5066/udp/239.21.1.181:5002
金乡新闻,http://home.oxtv.top:5066/udp/239.21.1.184:5002
巨野新闻,http://home.oxtv.top:5066/udp/239.21.1.215:5002
莱西综合,http://home.oxtv.top:5066/udp/239.21.1.247:5002
兰陵综合,http://home.oxtv.top:5066/udp/239.21.1.237:5002
梁山新闻,http://home.oxtv.top:5066/udp/239.21.2.12:5002
聊城公共,http://home.oxtv.top:5066/udp/239.21.1.254:5002
聊城综合,http://home.oxtv.top:5066/udp/239.21.1.253:5002
陵城新闻,http://home.oxtv.top:5066/udp/239.21.2.24:5002
蒙阴,http://home.oxtv.top:5066/udp/239.21.2.23:5002
牟平生活,http://home.oxtv.top:5066/udp/239.21.2.11:5002
牟平新闻,http://home.oxtv.top:5066/udp/239.21.2.10:5002
宁津新闻,http://home.oxtv.top:5066/udp/239.21.2.50:5002
宁阳1,http://home.oxtv.top:5066/udp/239.21.1.143:5002
宁阳2,http://home.oxtv.top:5066/udp/239.21.1.144:5002
平度新闻,http://home.oxtv.top:5066/udp/239.21.1.228:5002
平阴综合,http://home.oxtv.top:5066/udp/239.21.1.221:5002
平原新闻,http://home.oxtv.top:5066/udp/239.21.1.243:5002
栖霞综合,http://home.oxtv.top:5066/udp/239.21.1.229:5002
齐河新闻,http://home.oxtv.top:5066/udp/239.21.1.230:5002
青州文化旅游,http://home.oxtv.top:5066/udp/239.21.1.231:5002
青州综合,http://home.oxtv.top:5066/udp/239.21.1.232:5002
曲阜新闻,http://home.oxtv.top:5066/udp/239.21.1.225:5002
荣成综合,http://home.oxtv.top:5066/udp/239.21.1.227:5002
乳山,http://home.oxtv.top:5066/udp/239.21.1.220:5002
莘县,http://home.oxtv.top:5066/udp/239.21.1.211:5002
寿光蔬菜,http://home.oxtv.top:5066/udp/239.21.1.218:5002
滕州综合,http://home.oxtv.top:5066/udp/239.21.1.178:5002
潍坊1,http://home.oxtv.top:5066/udp/239.21.1.77:5002
潍坊2,http://home.oxtv.top:5066/udp/239.21.1.78:5002
潍坊寿光新闻,http://home.oxtv.top:5066/udp/239.21.1.180:5002
文登,http://home.oxtv.top:5066/udp/239.21.1.174:5002
无棣综合,http://home.oxtv.top:5066/udp/239.21.1.214:5002
五莲新闻,http://home.oxtv.top:5066/udp/239.21.1.249:5002
武城新闻,http://home.oxtv.top:5066/udp/239.21.1.239:5002
武城影视,http://home.oxtv.top:5066/udp/239.21.1.240:5002
夏津公共,http://home.oxtv.top:5066/udp/239.21.1.102:5002
夏津综合,http://home.oxtv.top:5066/udp/239.21.1.106:5002
新泰乡村,http://home.oxtv.top:5066/udp/239.21.1.248:5002
新泰新闻,http://home.oxtv.top:5066/udp/239.21.1.210:5002
新闻综合,http://home.oxtv.top:5066/udp/239.21.1.193:5002
兖州新闻,http://home.oxtv.top:5066/udp/239.21.1.224:5002
阳信新闻,http://home.oxtv.top:5066/udp/239.21.1.252:5002
禹城综合,http://home.oxtv.top:5066/udp/239.21.1.241:5002
禹城综艺,http://home.oxtv.top:5066/udp/239.21.1.242:5002
郓城新闻,http://home.oxtv.top:5066/udp/239.21.1.251:5002
沾化综合,http://home.oxtv.top:5066/udp/239.21.1.226:5002
长清新闻,http://home.oxtv.top:5066/udp/239.21.1.107:5002
诸城新闻,http://home.oxtv.top:5066/udp/239.21.1.217:5002
综合测试,http://home.oxtv.top:5066/udp/239.21.1.203:5002
邹城新闻,http://home.oxtv.top:5066/udp/239.21.1.185:5002

上海,#genre#
新闻综合,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000005/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000005&IASHttpSessionId=OTT19019320240419154124000281$IPV6
上海都市,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281$IPV6
上海外语,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000001/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000001&IASHttpSessionId=OTT19019320240419154124000281$IPV6
七彩戏剧,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281$IPV6
五星体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281$IPV6
东方影视,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000013/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281$IPV6
东方财经,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000090/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000090&IASHttpSessionId=OTT19019320240419154124000281$IPV6
法治天地,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281$IPV6
第一财经,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000004/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000004&IASHttpSessionId=OTT19019320240419154124000281$IPV6
浦东电视台,https://pdtvlive.pudongtv.cn/live/pdtv.m3u8?txSecret=99368ed29876877386e7dbcf28e43d34&txTime=677384DB$官方
魅力足球,http://61.136.96.78:880/97.m3u8$官方
东方购物,http://ocj2.kksmg.com/ocj2/ocj2.m3u8$官方
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8$官方
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8$官方

天津,#genre#
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8$官方源
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8$官方源
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8$官方源
天津卫视,http://111.160.17.2:59901/tsfile/live/1004_1.m3u8$天津联通高清
天津影视,http://111.160.17.2:59901/tsfile/live/1006_1.m3u8$天津联通高清
天津体育,http://111.160.17.2:59901/tsfile/live/0141_1.m3u8$天津联通高清
导视频道,http://117.12.148.183:12345/udp/225.1.1.77:5002
天津卫视HD,http://117.12.148.183:12345/udp/225.1.1.111:5002
天津新闻HD,http://117.12.148.183:12345/udp/225.1.1.130:5002
天津文艺HD,http://117.12.148.183:12345/udp/225.1.1.131:5002
天津影视HD,http://117.12.148.183:12345/udp/225.1.1.149:5002
天津都市HD,http://117.12.148.183:12345/udp/225.1.1.128:5002
天津体育HD,http://117.12.148.183:12345/udp/225.1.1.122:5002
天津科教HD,http://117.12.148.183:12345/udp/225.1.1.129:5002
天津少儿HD,http://117.12.148.183:12345/udp/225.1.1.125:5002
蓟州区HD,http://117.12.148.183:12345/udp/225.1.1.82:5002
宝坻区,http://117.12.148.183:12345/udp/225.1.1.83:5002
静海区,http://117.12.148.183:12345/udp/225.1.1.110:5002
河东区,http://117.12.148.183:12345/udp/225.1.2.2:5002
河西区,http://117.12.148.183:12345/udp/225.1.2.4:5002
滨海新区1,http://117.12.148.183:12345/udp/225.1.2.7:5002
滨海新区2,http://117.12.148.183:12345/udp/225.1.2.8:5002

山西,#genre#
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true$官方
黄河电视台,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true$官方
山西经济科技,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true$官方
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true$官方
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true$官方
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true$官方
优购物,https://tvliveapp.ugoshop.com/ugotvlive/ugotv01.m3u8?auth_key=2274934552-0-0-dc8c9301c2face6c71c0851709bfac61$官方
优购物,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel43/2300.m3u8
太原新闻综合,http://live.cooltv.top/tv/tide.php?id=tyxwzh
太原经济生活,http://live.cooltv.top/tv/tide.php?id=tyjjsh
太原社教法制,http://live.cooltv.top/tv/tide.php?id=tysjfz
太原影视,http://live.cooltv.top/tv/tide.php?id=tyys
太原文体,http://live.cooltv.top/tv/tide.php?id=tywt
太原教育台,http://live.cooltv.top/tv/tide.php?id=tyjypd
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8$官方
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8$官方
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8$官方
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8$官方
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8$官方
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8$官方
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8$官方
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8$官方
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8$官方
盐湖频道,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8$官方
长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8$官方
怀柔电视,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8$山西云
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8$山西云
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8$山西云
武乡融媒体,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8$山西云

四川,#genre#
四川卫视,http://118.122.2.29:9999/hls/18/index.m3u8
康巴卫视,http://118.122.2.29:9999/hls/39/index.m3u8
峨眉电影,http://118.122.2.29:9999/hls/49/index.m3u8
凉山新闻频道,http://118.122.2.29:9999/hls/51/index.m3u8
四川文化旅游,http://118.122.2.29:9999/hls/52/index.m3u8
四川影视文艺,http://118.122.2.29:9999/hls/53/index.m3u8
四川科教频道,http://118.122.2.29:9999/hls/54/index.m3u8
四川乡村频道,http://118.122.2.29:9999/hls/55/index.m3u8
成都新闻综合,http://tv.tvbox6.icu/tv/cditv.php?id=cdxwzh
成都经济资讯,http://tv.tvbox6.icu/tv/cditv.php?id=cdjjzx
成都都市生活,http://tv.tvbox6.icu/tv/cditv.php?id=cddssh
成都影视文艺,http://tv.tvbox6.icu/tv/cditv.php?id=cdyswy
成都公共频道,http://tv.tvbox6.icu/tv/cditv.php?id=cdgg
成都少儿频道,http://tv.tvbox6.icu/tv/cditv.php?id=cdse
成都蓉城先锋,http://tv.tvbox6.icu/tv/cditv.php?id=cdrcxf
成都每日购物,http://tv.tvbox6.icu/tv/cditv.php?id=cdmrgw
金牛电视台,http://tv.tvbox6.icu/tv/cditv.php?id=jntv
双流综合,http://tv.tvbox6.icu/tv/cditv.php?id=slzh
温江电视台,http://tv.tvbox6.icu/tv/cditv.php?id=wjtv
高新电视台,http://tv.tvbox6.icu/tv/cditv.php?id=gxtv
新津电视台,http://tv.tvbox6.icu/tv/cditv.php?id=xjtv
大邑综合,http://tv.tvbox6.icu/tv/cditv.php?id=dyxwzh
彭州电视台,http://tv.tvbox6.icu/tv/cditv.php?id=pztv
蒲江电视台,http://tv.tvbox6.icu/tv/cditv.php?id=pjtv
锦江电视台,http://tv.tvbox6.icu/tv/cditv.php?id=jjtv
金堂电视台,http://tv.tvbox6.icu/tv/cditv.php?id=jttv
郫都新闻综合,http://tv.tvbox6.icu/tv/cditv.php?id=pdxwzh
龙泉综合,http://tv.tvbox6.icu/tv/cditv.php?id=lqzh
青羊电视台,http://tv.tvbox6.icu/tv/cditv.php?id=qytv
青白江电视台,http://tv.tvbox6.icu/tv/cditv.php?id=qbjtv
崇州电视1套,http://tv.tvbox6.icu/tv/cditv.php?id=cztv
都江堰电视台,http://tv.tvbox6.icu/tv/cditv.php?id=djytv
成华有线,http://tv.tvbox6.icu/tv/cditv.php?id=chyx
邛崃电视台,http://tv.tvbox6.icu/tv/cditv.php?id=qltv
武侯电视台,http://tv.tvbox6.icu/tv/cditv.php?id=whtv
新都电视台,http://tv.tvbox6.icu/tv/cditv.php?id=xdzh
简阳新闻综合,http://tv.tvbox6.icu/tv/cditv.php?id=jyxwzh
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
乐山文旅生活,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel12/playlist.m3u8
黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
洪雅新闻综合,http://api2.52tb.xyz/info?id=607&token=20230218htjgzi
朝天新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
广元综合,http://tv.dzsm.com:8100/chan/ch1.flv
洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
会东综合,http://112.45.133.129:90/live/xwzh.m3u8
剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8
雷波综合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
凉山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
青川新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
筠连综合,http://118.122.78.172:89/live1/live1.m3u8
中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0

新疆,#genre#
新疆哈语综合,http://202.107.188.219:5002/xj3_hdcq-1.m3u8?token=guoziyun
新疆影视频道,http://202.107.188.218:5002/xj6_hdgq.m3u8?token=guoziyun
新疆汉语经济生活,http://202.107.188.219:5002/xj7_hdcq-1.m3u8?token=guoziyun
乌鲁木齐影视频道,http://202.107.188.139:5002/utv3_hdgq.m3u8?token=guoziyun
乌鲁木齐文体娱乐,http://202.107.188.139:5002/utv5_hdgq.m3u8?token=guoziyun
乌鲁木齐妇女儿童,http://202.107.188.139:5002/utv6_hdgq.m3u8?token=guoziyun
克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
克拉玛依影视剧场,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
克拉玛依生活娱乐,https://klmyzb.rcsxzx.com/hls/klmy4.m3u8
克拉玛依新闻频道,https://klmyzb.rcsxzx.com/hls/klmy5.m3u8
哈密一套,http://stream.hmgbtv.com/hm1/hd/live.m3u8
哈密二套,http://stream.hmgbtv.com/hm2/hd/live.m3u8
哈密三套,http://stream.hmgbtv.com/hm3/hd/live.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
吐鲁番直播频道,http://www.tlfgbdt.com:8000/hls/Mystream2/index.m3u8
阿克苏三套,http://202.107.188.152:5002/akesudyyj_hdcq-1.m3u8?token=guoziyun
阿克苏远程教育,http://202.107.188.151:5002/akesudyyj_hdgq.m3u8?token=guoziyun
和田维语综合,http://202.107.188.219:5002/hetiankzkt2_hdcq.m3u8?token=guoziyun
博州蒙语综合,http://202.107.188.219:5002/bozhou2_hdcq-1.m3u8?token=guoziyun
巴州维吾尔语,http://202.107.188.139:5002/bazhou3_hdgq.m3u8?token=guoziyun
巴州教育,http://202.107.188.139:5002/bazhou4_hdgq.m3u8?token=guoziyun
塔城一套,http://202.107.188.218:5002/tacheng1_hdcq-1.m3u8?token=guoziyun
阿勒泰一套,http://202.107.188.219:5002/aletai1_hdcq-1.m3u8?token=guoziyun
沙雅一套,http://202.107.188.151:5002/shaya1_hdgq.m3u8?token=guoziyun
温宿一套,http://202.107.188.139:5002/wensu1_hdbq.m3u8?token=guoziyun
塔城市综合,http://p4.weizan.cn/635735175/716981024541808512/live.m3u8
乌苏综合,http://117.146.40.138:10001/hls/wstv.m3u8
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8
裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8
库尔勒二套,http://202.107.188.139:5002/kuerle2_hdcq.m3u8?token=guoziyun
昌吉市电视台,http://202.107.188.219:5002/changjishi_tv_hdcq-1.m3u8?token=guoziyun
七师新闻综合,https://klmyzb.rcsxzx.com/hls/qishi1.m3u8
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
巩留综合,http://p4.weizan.cn/635735175/27957806277167638/live.m3u8
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
伊宁汉语综合,http://222.81.61.37:9898/out_1/index.m3u8
伊宁维吾尔语,http://222.81.61.37:9898/out_2/index.m3u8
昭苏哈语,http://p4.weizan.cn/922798105/014770838249882543/live.m3u8
昭苏汉语,http://p4.weizan.cn/922798105/668907141897737665/live.m3u8
霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8
呼图壁一套,http://202.107.188.218:5002/hutubi1_hdcq-1.m3u8?token=guoziyun
呼图壁二套,http://202.107.188.218:5002/hutubi2_hdcq-1.m3u8?token=guoziyun
和静综合,http://202.107.188.218:5002/hejing1_hdcq-1.m3u8?token=guoziyun
木垒一套,http://202.107.188.218:5002/mulei1_hdcq-1.m3u8?token=guoziyun
玛纳斯综合频道,http://202.107.188.218:5002/manasizh_hdcq-1.m3u8?token=guoziyun
于田维语,http://202.107.188.218:5002/yutianwy_hdcq-1.m3u8?token=guoziyun
可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8

西藏,#genre#
西藏藏语,https://tv.vtibet.cn/live/de3mrRaaCTBtvchannel1.m3u8	
西藏影视,https://tv.vtibet.cn/live/FYeIdVzzCTBtvchannel2.m3u8
安多藏语,http://stream.qhbtv.com/adws/playlist.m3u8
西藏藏语,https://tv.vtibet.cn/live/de3mrRaaCTBtvchannel1.m3u8
西藏藏语,http://111.40.196.9/PLTV/88888888/224/3221225676/index.m3u8
拉萨汉语综合,https://live.lasatv.cn/lasatv-zh/zh720x576.m3u8?auth_key=1647761540-0-0-bf3056285e1d6d2d8c46ed8088b060ec
拉萨藏语综合,https://live.lasatv.cn/lasatv-zyzh/zyzh720x576.m3u8?auth_key=1647761466-0-0-71219c79c1f0953a5338484ebe4e9a78
拉萨文旅频道,https://live.lasatv.cn/lasatv-whly/whly720x576.m3u8?auth_key=1647761585-0-0-1a613f8be81d1342c6a9415d6b20f8b3
察隅电视台,http://m3u8channel.chayutv.com/nmip-media/channellive/channel105276/playlist.m3u8

海南,#genre#
海南卫视,https://live3.hnntv.cn/srs/tv/lywsgq.m3u8
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8
海南自贸,https://live3.hnntv.cn/srs/tv/jjpd.m3u8
海南新闻,https://live3.hnntv.cn/srs/tv/xwpd.m3u8
海南公共,https://live3.hnntv.cn/srs/tv/ggpd.m3u8
海南文旅,https://live3.hnntv.cn/srs/tv/wlpd.m3u8
海南少儿,https://live3.hnntv.cn/srs/tv/sepd.m3u8
海口新闻综合,http://p2.weizan.cn/11763520/218605596729758130/live.m3u8
海口城乡经济,http://p2.weizan.cn/11763520/437504960339513614/live.m3u8
海口生活娱乐,http://p2.weizan.cn/11763520/862975416677893268/live.m3u8
海口新闻综合,http://153.0.158.159:16080/live/hktv1.m3u8
海口城乡经济,http://153.0.158.159:16080/live/hktv2.m3u8
海口生活娱乐,http://153.0.158.159:16080/live/hktv3.m3u8
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221230823/1.m3u8
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/PLTV/1/224/3221230823/1.m3u8
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/PLTV/1/224/3221230944/1.m3u8
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/PLTV/1/224/3221230944/1.m3u8
海南卫视,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000262/1.m3u8
海南卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000262/index.m3u8?
海南公共,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000382/1.m3u8
海南公共,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IASHttpSessionId=OTT
海南公共,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
海南少儿,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000323/1.m3u8
海南少儿,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IASHttpSessionId=OTT
海南少儿,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
海南文旅,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000322/1.m3u8
海南文旅,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?
海南文旅,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IASHttpSessionId=OTT
海南文旅,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?
海南文旅,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
海南新闻,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000321/1.m3u8
海南新闻,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IASHttpSessionId=OTT
海南新闻,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南自贸,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000320/1.m3u8
海南自贸,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?
